input,comment,replyCount,label,sentiment_label,sentiment_score
Samsung Galaxy Z Fold 7," @CJKnowsTECH  bet, I need that 🤙🏾 thanks!",0,others,POSITIVE,0.9835686087608337
Iphone 17,For what do you need the 12gb ram 😂😂😂. 8 is enough,0,performance,NEGATIVE,0.9627406597137451
Iphone 17," @Jeffvs  AI features of tomorrow are bound to be memory hungry.
I'm going for the base 17 though. In 4 years' time phones will have a lot more ram.",0,performance,NEGATIVE,0.9954397082328796
Iphone 17,"There's never enough ram!

Made the same decision since i use the same phone for over 6-7 years!",0,performance,NEGATIVE,0.9905019998550415
Samsung Galaxy Z Fold 7,"Okay,  the thing I get a little tired of is the beating of the dead horse. The battery is what it is. The charging speed is what it is. The lack of an S Pen is what it is. The lack of internal magsafe is what it is. The lack of a bigger camera or higher telephoto is what it is.

I'm not saying it's ""impossible"" to get those things and keep the same build but I'm more than willing to give up all that to keep this build. It's the only reason I traded in my S25 Ultra for this phone and I'll ignore the S26 Ultra come January.",0,design,NEGATIVE,0.9992886781692505
Samsung Galaxy Z Fold 7,"All of you that keeps mentioning that you switched from an Ultra and couldn't be happier are playing a dangerous game. I am very happy for you, but please, say you switched from an S or S Plus because you are giving Samsung a reason to really not bother with S-Pen any longer. Especially you CJ... HUSH...lol . We're all Samsung Galaxy Knights. PLEASE look out for all of us.",0,others,POSITIVE,0.9993427395820618
Samsung Galaxy Z Fold 7,The small slow charging batteries and hole punch inner camera is the worst and prevents me from making the jump.,0,battery,NEGATIVE,0.9998030066490173
Samsung Galaxy Z Fold 7,"Love the Fold7 but a large SC Battery would have been solid, but next year they maybe play it less safe on battery and we get a larger one. Samse time i hope they make Watch Ultra with a rotating bezel and 51+mm...:))))",0,battery,NEGATIVE,0.987621009349823
Samsung Galaxy Z Fold 7,"4:30 of what’s not to like, but 14 mins of what he does like. Sounds like a good buy to me!…buttttt imma hold out till 2026. See what Samsung upgrades on the gen 2 of this model and see if Apple debuts a Foldable.",0,others,POSITIVE,0.9827532768249512
Samsung Galaxy Z Fold 7,I think I’m going to switch from my iPhone this year to the z fold. I’m over Apple not doing anything with the new models!,0,others,NEGATIVE,0.9987515211105347
Samsung Galaxy Z Fold 7,Anyone know where can i get that theme 😱?,2,others,NEGATIVE,0.9986988306045532
Samsung Galaxy Z Fold 7,Did they fix the flaw in hinge area screen protector film separated from the screen now dirt and gunk is getting inside 😢,0,design,NEGATIVE,0.9928606152534485
Samsung Galaxy Z Fold 7,Cmon bro.... most ppl feel uncomfortable without a case on this particular device so a built in mag safe for a Z fold wouldn't be necessary. 😂 🤷🏿‍♂️,0,design,NEGATIVE,0.9984096884727478
Samsung Galaxy Z Fold 7,"I just dun get it. The magnets affect the pen's sensitivity. But this thing doesn't support the pen, then why not put some magnets in there...",0,others,NEGATIVE,0.9976673126220703
Samsung Galaxy Z Fold 7,Thanks for your review. You gave me enough reasons to just wait for the Google pixel 10 pro fold. Which has a way bigger battery and actually comes with proper dust and water resistance. Yes the Galaxy chip is technically better. But my phone will last longer.,0,battery,NEGATIVE,0.9880627393722534
Samsung Galaxy Z Fold 7,I like my Apple iPhone 15 Pro max but I’m thinking about switching to the Samsung galaxy fold 7 but I’m concerned about the battery life.,2,battery,NEGATIVE,0.5781625509262085
Samsung Galaxy Z Fold 7,The best foldable phone ever 🔥🔥🔥,0,design,POSITIVE,0.9994811415672302
Samsung Galaxy Z Fold 7,Dam.  Nothing samsung has charge fast.  Nor stay charged.  Like 2007 out this bih.,0,battery,NEGATIVE,0.9992904663085938
Samsung Galaxy Z Fold 7,Does anyone else having an issue with apps minimizing to the pop-up view randomly and of so what is the fix?,0,performance,NEGATIVE,0.9989412426948547
Samsung Galaxy Z Fold 7,"The only way that's going to get fixed is with the bigger battery. Because when you charge these phones, even with the new solid state batteries, heat still is the biggest obstacle that they can't overcome. Look at the 2 year results of any Chinese foldable phone and non foldable phone. And you will see a 20% degradation in the battery life. Because of the speed of which they charge",0,battery,NEGATIVE,0.9992471933364868
Samsung Galaxy Z Fold 7,Is there a  front selfi camera without unfolding the phone?,1,camera,NEGATIVE,0.9960761666297913
Samsung Galaxy Z Fold 7,"I have a very, very bad experience 😢and decided to stay with my Z Fold 4 
This is a very delicate, phone starts to black screen then a few lines then dead ...
Yes dead after I transfer my info then dead i can't even deleted  it 😤",0,performance,NEGATIVE,0.9886021018028259
Samsung Galaxy Z Fold 7,"The lawsuit is the biggest reason as you indicated but I guarantee you there would be just as many, if not more people complaining if they scrapped it altogether😅",0,others,NEGATIVE,0.9879360198974609
Samsung Galaxy Z Fold 7,I use the inner camera for FaceTime calls.,0,camera,NEGATIVE,0.9932456612586975
Iphone 17,I hope 120 hz on the 17 means that 120 hz is coming to the next iPad Air.,0,others,NEGATIVE,0.9791861176490784
Iphone 17,Apple missed that most people want just good battery life that is affordable.  I was waiting for iPhone 17 plus.,1,battery,NEGATIVE,0.9982975125312805
Iphone 17,"Excellent, honest, to the point review. Well done mate. Thanks Dave",0,others,POSITIVE,0.999863862991333
Iphone 17,I have been using my 11 Pro Max since 2019 and the iPhone 17 is my next phone upgrade.,0,others,NEGATIVE,0.866485059261322
Iphone 17,"Lovely phone, still waiting for this. The first things to install, ad guard and sponsor block for safari and chrome to remove all the annoyances from nowadays.",0,others,POSITIVE,0.9717456698417664
Iphone 17,Went from 13 pro to 17 base. Awesome stuff.,0,others,POSITIVE,0.9998540878295898
Iphone 17,Ultrawide + macro is just more versatile and simply better than just more zoom.,0,camera,POSITIVE,0.9996403455734253
Iphone 17,I hope they kept the plus line.,0,others,POSITIVE,0.9986750483512878
Iphone 17,Nice to hear more people who appreciate telephoto cameras! I was previously more for ultrawide but have felt that telephoto lenses provide more added value,0,camera,POSITIVE,0.9654509425163269
Iphone 17,"I was going to get the 16 Plus, for the bigger screen (I have a iPhone 13), but with Pro Motion and the front camera upgrade I can't say no. I need 256gb, and with the base model being that, and cheaper then the 16 Plus it's a much better deal.",0,camera,NEGATIVE,0.9546493887901306
Iphone 17,"Essentially, Apple fixed the biggest issue with the iPhone 16: the display. With a 3000 nit LTPO 120 to 1 Hz variable rate display, the iPhone 17 suddenly becomes really desirable, and sales have been very strong based on the presales data from almost worldwide.",1,design,POSITIVE,0.9993231296539307
Iphone 17,"Great video! You expressed everything what I was thinking about this model. I'm also a big fan of telephoto, but I'm too cheap to pay 300 more for that feature.",0,camera,NEGATIVE,0.929386556148529
Iphone 17,Might get one of the new phones going from the base 11,0,others,NEGATIVE,0.9987844824790955
Iphone 17,Your facecam is iPhone and it's amazing can't even tell the difference between mirror less and phone camera man,0,camera,POSITIVE,0.9970557689666748
Iphone 17,The big drawback for the 17 is the USB 2.0 but most people won’t care,0,others,NEGATIVE,0.9931398034095764
Iphone 17,I’m going from 12 pro to regular 17!,0,others,POSITIVE,0.9911835193634033
Iphone 17,This year I the base 17 made me go from Pro max to the base model! I am so excited! The Pro Max was just too big for my hands to hold comfortably all day haha,1,design,NEGATIVE,0.6157010793685913
Iphone 17,"Gonna upgrade from Xiaomi x4 to ip17 mist blue, gonna be my first iPhone",0,others,NEGATIVE,0.8772480487823486
Iphone 17,But the edges have decreased noticeably and the storage 256 is unexpected from Apple in a regular category. This is the most respectable phone after 13,0,design,POSITIVE,0.9976031184196472
Iphone 17,Upgrading from 11pm to base 17. Crazy. Finally a worthy upgrade.,0,others,POSITIVE,0.9969139099121094
Samsung Galaxy Z Fold 7,My day is from 7am to 10:30 pm. Usually im down to 15-25%. Id say im more of a medium user since I'm on my computer most of the day,0,battery,NEGATIVE,0.9887117147445679
Samsung Galaxy Z Fold 7,Since I got my fold 7 I barely use my iPhone.,0,others,NEGATIVE,0.9956607222557068
Samsung Galaxy Z Fold 7,"Strangest video ever, nor I saw it. There is no choice or comparison issue between a foldable and regular flat phone, both are for different people, not same audience.",0,others,NEGATIVE,0.9984602928161621
Samsung Galaxy Z Fold 7,"fold 7 any day. it is proper screen, even your videos look bigger. What is to compare, Fold 7 kills it, it is like 2 phones combined in a pocket, thinner and smaller than iphone.  Android is superior anyhow, so case closed. I would take Fold 7 over S25 Ultra as well, much slimmer and more elegant",0,design,NEGATIVE,0.9951653480529785
Samsung Galaxy Z Fold 7,My brother in law has both phones..He is smartphone OP,0,others,NEGATIVE,0.9446449875831604
Samsung Galaxy Z Fold 7,Ridiculous!!!! I am also Rich... LOL ! Typed on my fold 7,0,others,POSITIVE,0.9581530690193176
Samsung Galaxy Z Fold 7,"Using the fold 7 since launch. Very disappointed with the battery life, have to charge it twice everyday.( I charged the phone to 100% at 8am. 3pm I arrived at home. The battery was at 37%. My screen time was only 2hr)  Telephoto camera quality is pretty average for a device priced at $2000.",2,battery,NEGATIVE,0.9985547661781311
Samsung Galaxy Z Fold 7,Get both,0,others,POSITIVE,0.999254047870636
Samsung Galaxy Z Fold 7,"iPad OS is the only IOS device I can tolerate these days but that’s because android tablets still suck. I will never go back to an iPhone, they boring and still have the same throttling and dimming screen issues that have always plagued iPhone. Samsungs galaxy phones haven’t had dimming screens in well over 6 years now.",0,others,NEGATIVE,0.9975854158401489
Samsung Galaxy Z Fold 7,i just switched from iphone! never going back !,0,others,NEGATIVE,0.9924031496047974
Samsung Galaxy Z Fold 7,I have had the Zfold7 since launch and I'm going back to iPhone. 😅,2,others,NEGATIVE,0.9551290273666382
Samsung Galaxy Z Fold 7,"Man the stability of Apple and their iPhones is still unmatched compared to Android devices. yet many androids phones and apps still lag even with superpowerful CPUs... since i'm using both world phones... there’s one thing I really wish iOS had: the “back gesture” feature, like on Android, and of course, foldable phones after seeing what Samsung has done. At first, I wasn’t into foldables, but after checking out my brother’s fold7, I realised they’re on another level man. Apple just needs to refine their OS a bit… Imagine iOS with some of Android’s best features and a foldable design like Samsung’s ...!! that would be a dream come true for most highest %..",1,performance,NEGATIVE,0.6677958965301514
Samsung Galaxy Z Fold 7,"Both are crazy expensive but one gives you more battery, faster charging speeds, better cameras and the other just folds. To me the iphone is the one to get for the money.",0,price,NEGATIVE,0.9849608540534973
Samsung Galaxy Z Fold 7,"Why are you comparing these? Legitimate question. Two different products, two different use cases. If it's simply because they're in the same price tier then sure but even then that's if you get the most expensive version of the iPhone. It's just a curious comp to me.",5,others,POSITIVE,0.9844244718551636
Samsung Galaxy Z Fold 7,Fold 7 much prettier phone 😂,0,design,POSITIVE,0.9094740748405457
Samsung Galaxy Z Fold 7,Samsung fold 7 for me….,0,others,POSITIVE,0.5731610059738159
Samsung Galaxy Z Fold 7,Z fold,0,others,NEGATIVE,0.9794760346412659
Samsung Galaxy Z Fold 7,Z fold 7 is king and still costly than iphone .,0,price,NEGATIVE,0.9974914789199829
Samsung Galaxy Z Fold 7,Foldsounded better,0,others,POSITIVE,0.6956760287284851
Samsung Galaxy Z Fold 7,"hahahaha ""Fingle""",0,others,NEGATIVE,0.8271722793579102
Samsung Galaxy Z Fold 7,Fold 7...,0,others,NEGATIVE,0.7508050799369812
Samsung Galaxy Z Fold 7,I love mine too! It's so unusual :),0,others,POSITIVE,0.9998425245285034
Iphone 17,"So, the max?",0,others,NEGATIVE,0.9926400184631348
Samsung Galaxy Z Fold 7,Absolutely agree this fold 7 is a beast I traded my fold 4 in as well,0,others,POSITIVE,0.9984660148620605
Iphone 17,അണ്ണാ oneplus 15 release date എപ്പോഴാണ്...?,0,others,NEGATIVE,0.9941294193267822
Iphone 17,"10,000 രൂപ  ശമ്പളത്തിൽ, iphone 17 pro max , EMI ക്ക് വാങ്ങിയ ഒരു മനുഷ്യനും താങ്കൾക്ക് മാപ്പ് തരില്ല. ഇത് വൻ ചതി",3,price,NEGATIVE,0.9351006150245667
Iphone 17,"iPhone 7 umayi exchange cheyamo 😇

Venda venda… still healthy aayit use cheyunund",3,others,NEGATIVE,0.9461283683776855
Iphone 17,IPhone 16 pro max ♥️🔥,0,others,POSITIVE,0.5240183472633362
Iphone 17,❤🔥,0,others,NEGATIVE,0.6970568299293518
Iphone 17,Is there any call drops or network issues with esim shazz bro? Because bigger battery kittum alo,1,battery,NEGATIVE,0.9993409514427185
Iphone 17,"Anna... waiting for vivo x300 review, also bro do a iphone 16 vs 17 comparison",1,others,NEGATIVE,0.9922107458114624
Iphone 17,:_Powli::_Powli::_Powli::_Powli:💙💙💙💙🧿,0,others,NEGATIVE,0.993107795715332
Iphone 17,1:41 where does it better 🎉,0,others,NEGATIVE,0.9913386106491089
Iphone 17,Adam elements charger iPhone 17 use cheyyunathil Kozhapam undo bro Njan iPhone 17 i planet vangichapol avaru Adam element charger anu thannathu athanu best ennu avar parayunnu,0,others,NEGATIVE,0.9706361293792725
Iphone 17,Iphone 17 . Adipoli aanenn parayunnu. Best deal aanenn paryunnu. Pakshe s25 alamb aanennum.  Iphonil 120 refresh rate vannath maathram alle change ollu aallathe enth vithyasam. 2um vech copare cheyumbol s25 thanne alle better ai oke.,0,performance,NEGATIVE,0.9879276156425476
Iphone 17,Iphone 16 body aluminium aahnello... 🤔🤔 Appo athinn durability oru problem alle?,0,design,NEGATIVE,0.9947182536125183
Iphone 17,Bro. Njn belkin nte 45W charger aanu use Cheyanne. Ath 30 mins 50% charge aavunnund. 20 % nnu 80% aaavan 40 to 43 mins aanu edkane.,0,battery,NEGATIVE,0.9936589598655701
Iphone 17,Bro oneplus 13 review cheyenne,0,others,POSITIVE,0.905848503112793
Iphone 17,Iphone 17 l kanuna njan 😂,1,others,NEGATIVE,0.6587908864021301
Iphone 17,Goku nte wallpepar evidena download akkiye,0,others,NEGATIVE,0.9303672313690186
Iphone 17,"As an iphone 17pro user,  apple charger thanne venamennilla, I'm using Ugreen and getting fast charging also😂",0,battery,NEGATIVE,0.9315218925476074
Iphone 17,Bro will you buy Samsung galaxy S26 ultra,1,others,POSITIVE,0.7790695428848267
Iphone 17,One plus pad 3 or A16 suggest please,0,others,POSITIVE,0.8998144268989563
Iphone 17,It’s absurd why people still send over a lakh for substandard products like this… choose wisely…,0,price,NEGATIVE,0.999396800994873
Samsung Galaxy Z Fold 7,Been waiting for your video!!😂,0,others,NEGATIVE,0.9885188937187195
Samsung Galaxy Z Fold 7,The hide task bar when apps are open toggle is NOT there for me. I cannot toogle it.,0,others,NEGATIVE,0.9986193180084229
Samsung Galaxy Z Fold 7,"Thanks for the video! Now I understand the ""paint"" in picture :D Now it makes sense...",0,others,POSITIVE,0.9993554949760437
Samsung Galaxy Z Fold 7,Phone of da year! Can't wait to see what Google do. My battery getting better after week 1 and camera is great as well.,0,performance,POSITIVE,0.9992436170578003
Samsung Galaxy Z Fold 7,"Found you on a search, subbed because of the Cowboy Bebop poster. Know I can trust you!",0,others,POSITIVE,0.9989967942237854
Samsung Galaxy Z Fold 7,"I enjoy your vids more than any other reviewer. For 2 reason, the crude jokes and not over stylized.",0,others,POSITIVE,0.9961163997650146
Samsung Galaxy Z Fold 7,Thanks a lot for the video. Thank you. Can you please let me know how can i install a wallpaper like or similar to yours on the unfolded screen...? Best regards from portugal...,0,others,POSITIVE,0.981289803981781
Samsung Galaxy Z Fold 7,Looks sick phone I've ordered one looking forward to trying out,0,others,NEGATIVE,0.999392032623291
Samsung Galaxy Z Fold 7,I have to ask because every video of yours has them; where do you get these amazing wallpapers from?,0,others,POSITIVE,0.9787966012954712
Samsung Galaxy Z Fold 7,"Thanks for your content , and i see that you have a beautiful wallpaper on all the phone , laptop or tablet you review , so where did you have those wallpaper",0,others,POSITIVE,0.9997214674949646
Samsung Galaxy Z Fold 7,What's the battery life like? Currently on a S23 Ultra which I've had since release. Note 8 and Note 3 before that.,0,battery,NEGATIVE,0.9911962747573853
Samsung Galaxy Z Fold 7,"Super cool phone no doubt but that price! I have the OnePlus 13 and the OnePlus Pad 2 for a total of $1500 and the Pad includes the keyboard case. Yeah, I know, this is consolidated but I still get the best of both worlds but for significantly less.",0,price,NEGATIVE,0.7794543504714966
Samsung Galaxy Z Fold 7,Beautiful contents 🎉,0,others,POSITIVE,0.999850869178772
Samsung Galaxy Z Fold 7,I love this dude,0,others,POSITIVE,0.9998635053634644
Samsung Galaxy Z Fold 7,Cant wait for the quad fold ultra-wide phones.,0,others,NEGATIVE,0.9915674328804016
Samsung Galaxy Z Fold 7,"11:06 on last year's UI we would get 3 different renders to choose fro,
now is only one at a time
classic",0,others,NEGATIVE,0.9966193437576294
Samsung Galaxy Z Fold 7,The S pen issue puts me out!,0,others,POSITIVE,0.8552135825157166
Samsung Galaxy Z Fold 7,Would love to see a pura 80 ultra vs pura 70 ultra and see if it is worth an upgrade,0,others,NEGATIVE,0.8816866278648376
Samsung Galaxy Z Fold 7,Perfect for me thnx❤,0,others,POSITIVE,0.9998366832733154
Samsung Galaxy Z Fold 7,"honestly i had to disable the trackbar, not a fan of the gesture to bring it out. i would defintely use it again if i could set different control scheme for open and closed",0,others,NEGATIVE,0.9966925382614136
Samsung Galaxy Z Fold 7,I went from 4 to 6 now to 7. Can't wait. Pre ordered the black,0,others,NEGATIVE,0.9022992253303528
Samsung Galaxy Z Fold 7,How u liking it?,0,others,POSITIVE,0.785409688949585
Samsung Galaxy Z Fold 7,Had 2 and 4 will jump to 7 will I feel critical difference ?,0,others,NEGATIVE,0.9970616698265076
Samsung Galaxy Z Fold 7,"hey, same as me 😃 did you have a note 9 before the fold 3?",0,others,NEGATIVE,0.9903804063796997
Iphone 17,"Im an android fannoy, even i bought the iphone 17 just brcause it now has 120hz, its such a strong upgrade vs last year base model, thats why it sells like a hotcake",0,performance,POSITIVE,0.7441990971565247
Samsung Galaxy Z Fold 7,Hahahah understandable!,0,others,POSITIVE,0.9960023760795593
Samsung Galaxy Z Fold 7,How?,0,others,NEGATIVE,0.9942571520805359
Samsung Galaxy Z Fold 7,How?,0,others,NEGATIVE,0.9942571520805359
Samsung Galaxy Z Fold 7,Lol,0,others,NEGATIVE,0.9438177943229675
Samsung Galaxy Z Fold 7,"Well he did say, ""nobody gonna hear anything from him tonight""😂😂😂",0,others,NEGATIVE,0.9775987863540649
Samsung Galaxy Z Fold 7,Could you put that in English what you just said lol😂,0,others,NEGATIVE,0.980787992477417
Samsung Galaxy Z Fold 7,That is going to be me tomorrow 😆,0,others,POSITIVE,0.9993821382522583
Samsung Galaxy Z Fold 7,Just picked mine up today..and had to apologize to my wife for ignoring her.😅,0,others,NEGATIVE,0.9958248138427734
Iphone 17,Nice  👍👍  Sage color,0,design,POSITIVE,0.9997814297676086
Samsung Galaxy Z Fold 7,​ @MOG2025NJ  Mines gave me the death stare 😂😂😂,0,others,NEGATIVE,0.9967646598815918
Samsung Galaxy Z Fold 7,Lmao got mine last night and I was stuck on it for at least 6 hrs straight messing with it and youtube!!! Awesome phone!!,0,performance,NEGATIVE,0.5316976308822632
Samsung Galaxy Z Fold 7,Lmao using our phones for everything but phones 😂,0,others,NEGATIVE,0.986402690410614
Samsung Galaxy Z Fold 7,​ @MightBeAPizza no no we using are phones for everything and a phone,0,others,NEGATIVE,0.9889621138572693
Samsung Galaxy Z Fold 7,hahahahha...got my Huawei trifold and i have left earth.....,0,others,NEGATIVE,0.9976819753646851
Samsung Galaxy Z Fold 7,"I love my  zfold 7 ❤
The only thing I hate is to Open it is kind like a pain in the ass 😅.",5,design,NEGATIVE,0.8599658012390137
Samsung Galaxy Z Fold 7,i switched from an iphone!!,0,others,NEGATIVE,0.9594501852989197
Samsung Galaxy Z Fold 7,Is it worth waiting for pixel fold 10 or buying z fold 7?,0,others,NEGATIVE,0.9985284805297852
Samsung Galaxy Z Fold 7,"On oneui 8, can you show the on-screen keyboard on a used dex touchscreen?",0,others,NEGATIVE,0.9965254664421082
Samsung Galaxy Z Fold 7,I clicked because of the Rivers of Nihil in the thumbnail. What a boss.  Edit: and Born of Osiris. My man,0,others,NEGATIVE,0.956588864326477
Samsung Galaxy Z Fold 7,"first viewer from Kenya, :hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:",0,others,NEGATIVE,0.8479347229003906
Samsung Galaxy Z Fold 7,That itachi wallpaper need it💵,0,others,NEGATIVE,0.9903013706207275
Samsung Galaxy Z Fold 7,I need that wallpaper,0,others,NEGATIVE,0.9973593354225159
Samsung Galaxy Z Fold 7,7:55 did oneui 8 removed the watermark in the bottom left?,0,camera,NEGATIVE,0.9989393353462219
Samsung Galaxy Z Fold 7,Lol! The video hadn't even started and I got a comersial for a Fold 7 😂🤣,0,others,NEGATIVE,0.9990035891532898
Samsung Galaxy Z Fold 7,"I scanned the pad under my index finger as my fingerprint, so it unlocks when it's in my palm.",0,others,POSITIVE,0.9918926954269409
Samsung Galaxy Z Fold 7,Where did you get the Itachi wallpaper,0,others,NEGATIVE,0.9987200498580933
Samsung Galaxy Z Fold 7,"Been on apple since iphone 6, got tired of sameish phones. Before I did a jump from 12 pro max to 15 pro max and it didnt felt like an improvent apart from higher refresh rate. Snagged fold 7 and the excitement in tech is back. Gonna try to keep it untill apple makes at least gen 2 fold or just upgrade to a newer fold if they still delay. But iphone users beware, android is still more finicky to use than ios. But much less of a shock compared to last time I tried galaxy s7 edge instead of my iphone 6 lol.",0,others,NEGATIVE,0.9944232106208801
Samsung Galaxy Z Fold 7,2:51 nobody?,0,others,NEGATIVE,0.9963009357452393
Samsung Galaxy Z Fold 7,Hahahaha 😂 great 10second intro,0,others,POSITIVE,0.9347991347312927
Samsung Galaxy Z Fold 7,Would you buy Samsung s7 fold,0,others,NEGATIVE,0.9617118835449219
Samsung Galaxy Z Fold 7,That German translation was hilarious.,0,others,POSITIVE,0.9998595714569092
Samsung Galaxy Z Fold 7,I had to withdraw $2000 in my 401k to buy the Fold 7! I needed the new gizmo!,1,price,NEGATIVE,0.9987240433692932
Samsung Galaxy Z Fold 7,Compare all fold honor. Oppo. Vivo. Samsung,0,others,POSITIVE,0.9835703372955322
Samsung Galaxy Z Fold 7,I see all the haters and the don't buy this because bla bla bla experts are in town!,0,others,NEGATIVE,0.9951086640357971
Samsung Galaxy Z Fold 7,"buys foldable, complains it's pain to open, let me introduce you to slab phones, they are always open without fragile plastic screens, magic i know",0,design,POSITIVE,0.5553037524223328
Samsung Galaxy Z Fold 7,I removed the fold 7 from my pre order cart soon I saw no spen support. Ordered a new fold 6 512gb. Made me fall in love with the experience.,0,design,NEGATIVE,0.9980818033218384
Samsung Galaxy Z Fold 7,​ @sh4unity204 I can't believe they took out S Pen support and their under display camera. It's like 1 step forward and 2 steps back this year,0,design,NEGATIVE,0.9857379198074341
Samsung Galaxy Z Fold 7,​ @abbe9641 little dramatic there pal. He's right it's a bit tricky to open. Not just because it's a fold phone but because it's so thin but it's not that big of a deal,0,design,NEGATIVE,0.9775655269622803
Samsung Galaxy Z Fold 7,"Yeah, it's kinda hard to get a grip on the thin edges to open the phone. I've been mostly using my thumbnails to open mine from a corner, but worry that will cause wear, so am fiddling with other ways to open it. There a wallet case coming tomorrow (1-I'm clumsy & 2-i need the wallet part). That may some the problem.",0,design,NEGATIVE,0.9991468191146851
Iphone 17,എന്തൊക്കെ പറഞ്ഞാലും 17 പ്രോ മാക്സ് ന്യൂ ഡിസൈൻ ഒരു രക്ഷയും ഇല്ല ക്യാമറ വേറെ ലെവൽ ഞാനൊരു ഐഫോൺ പ്രേമി അല്ല പക്ഷേ ഐഫോൺ1 7 പ്രൊ മാക്സ് മുതൽ ഞാൻ അത് ഇഷ്ടപ്പെടുന്നു ഓറഞ്ച് കളർ ബെസ്റ്റ്,0,camera,NEGATIVE,0.9631708860397339
Iphone 17,will try to do a phone comparion,0,others,NEGATIVE,0.9986615180969238
Samsung Galaxy Z Fold 7,"😂 That's awesome. It's worth it, a good investment. I have a 6 and just upgraded today. I had promised myself I wouldn't fork over the money on a new one for another few years but this model just blew me away. One I think I'll be extremely happy with for a long time.",0,price,POSITIVE,0.9058957099914551
Iphone 17,i didnt encounter any call drop or network issue,0,performance,NEGATIVE,0.9894248247146606
Iphone 17,for the time being no,0,others,NEGATIVE,0.9734852313995361
Iphone 17,"അങ്ങനെ emi ക്ക് വാങ്ങുമോ 10k സാലറിക്ക് 
Pine ഇയാൾ മാത്രമല്ല ഒരുപാട് റിവ്യൂഴ്‌സ് പറഞ്ഞിട്ടുണ്ട്, reviewers പറഞ്ഞത് പോലെ ചെയ്യാൻ ആണേൽ അതിനെ നേരം kanu",0,others,NEGATIVE,0.9651014804840088
Iphone 17,Emi il vangunna ninne Paranja mathi😂,0,others,NEGATIVE,0.8252254128456116
Iphone 17,"10k salary vech nthina 17 pro max vaangan poye athum emi k, 😂 enganeya vaangan pattiye, cibil eligibilty kittilallo",0,others,NEGATIVE,0.9904261231422424
Iphone 17,iPhone 7 ooo😂😂,0,others,POSITIVE,0.5803434252738953
Iphone 17,Exchange value pokana munb phone vittit puthiyath vaangade,0,others,NEGATIVE,0.9826199412345886
Iphone 17," @S_2_7 sathyathil ithoke priceless alle bro (at least upayogikunna aalkenkilum) 😊 athondaa kodukatheee…. New nokanam but still thinking and planning … ithrem cash… onnalochikumbo edukkam athee pole onnude alochichal nthina veruthe…

Orooo varsham puthiyath irangumbol, nokki videos ellam kandirikum.. 😇",0,others,NEGATIVE,0.9844505190849304
Samsung Galaxy Z Fold 7,twice a day!? you must literally be on your phone all day. But yes battery life could be better.,0,battery,NEGATIVE,0.9853134751319885
Samsung Galaxy Z Fold 7,"Yeah battery life is pretty terrible, even the iPhone 16 beat it on phone buffs test",0,battery,NEGATIVE,0.9993020296096802
Iphone 17,"Physical Sim illathath aaan ozhivakan ulla bro'de 80% of the major reason ennu enik matram aano gooys thonniyathu?🤔😅
Athaanel pulli ittath etavum avasanam...Anyaayam Anna ninge❤❤❤",0,others,NEGATIVE,0.9923112392425537
Iphone 17,Bruh ente 17 ahn and apple nte 20w aan using but 15 use cheythe vech ithin 20w lum insane speed ahn 19 to 85 enik 30min keri 😳athengane…,0,battery,NEGATIVE,0.9942201375961304
Iphone 17,Bro one plus 15 onnu video cheyyumo,0,others,NEGATIVE,0.5107083916664124
Iphone 17,"bro All base iphones have been aluminium for years now and they have been reliable too. whats the issue with this 17 pro aluminium that all the previous base iphones didnt have? i think the people who have the money for Pro mess around with the phone , ending up with dents meanwhile the ones with base iPhones dont have it in them to drop it or test it. i think this is the reality. however they should be a proper quality check n a video to differentiate between the aluminium in base iPhones and this aluminium unibody. However this Aluminium makes the iPhone 17 pro more shatter resistant as it takes more of the impact compared to Titanium that transfers the impact directly to the front n back glass shattering it easily. But yeah apple shouldve worked on a better frame at least",0,design,NEGATIVE,0.9912744164466858
Iphone 17,Oru Android maximum ethra years vre use akan pttum bro athin nthlum limitations ondo .... Njn use akne oppo a12  year 2020 model ahnu 🙂,1,others,NEGATIVE,0.9975048899650574
Iphone 17,Bro ee wallpaper evidunna set akkunne,0,others,NEGATIVE,0.5492563247680664
Iphone 17,Aluminium പാത്രം....😂,1,others,POSITIVE,0.8012082576751709
Iphone 17,14:06 where in dubai can I buy smartphones with no boxes?,0,others,NEGATIVE,0.995925784111023
Iphone 17,"Have you watched waveform podcast ep.314?  17 pro raw photo vs leica m11.
Oru hidden agenda um illa, genuine intention maatram.",0,others,NEGATIVE,0.9932008385658264
Iphone 17,6:56 ബ്രോ തള്ളവിരൽ എന്ത് പറ്റി?,0,others,NEGATIVE,0.9445657134056091
Iphone 17,Njn first comment,1,others,NEGATIVE,0.5381022095680237
